repo	source_url	classification	linked_papers	paper_dois	paper_titles	skill_names	description	reusable_files
gyuanlab/ONTraC	https://github.com/gyuanlab/ONTraC	paper_analysis_code_candidate	S0451	10.1186/s13059-025-03588-5	ONTraC characterizes spatially continuous variations of tissue microenvironment through niche trajectory analysis.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-grn-regulon	Ordered Niche Trajectory Construction	examples/code_for_paper_reproduce/Running_ONTraC_on_stereo_seq_dataset.ipynb | src/ONTraC/analysis/niche_cluster.py | src/ONTraC/analysis/spatial.py | src/ONTraC/analysis/trajectory.py | src/ONTraC/bin/NicheTrajectory.py | src/ONTraC/external/deconvolution.py | src/ONTraC/niche_trajectory/__init__.py | src/ONTraC/niche_trajectory/_niche_trajectory.py | src/ONTraC/niche_trajectory/algorithm.py | tests/test_niche_trajectory.py
JiekaiLab/Polyomino	https://github.com/JiekaiLab/Polyomino	paper_analysis_code_candidate	S0437	10.1101/gr.280532.125	Polyomino reconstructs spatial transcriptomic profiles with single-cell resolution via a region-allocation method.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	Polyomino：Mapping cell locations via multi-layer regionalization constraints 	platform_guides/Stereo-seq_VisiumHD..ipynb | src/Polyomino/plotting/__init__.py | src/Polyomino/plotting/plot.py
SunXQlab/stMLnet-AnalysisCode	https://github.com/SunXQlab/stMLnet-AnalysisCode	paper_analysis_code_candidate	S0143	10.1101/gr.279857.124	Dissecting multilayer cell-cell communications with signaling feedback loops from spatial transcriptomics data.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-grn-regulon;stereo-seq-spatial-programs		apply_in_COVID19/s4_visiual_CCI.R | apply_in_scST/giotto_merfish_dataset/giotto_merfish_dataset_layer9/s4_visiual_CCI.R | apply_in_scST/giotto_seqfish_dataset/s4_visiual_CCI.R | apply_in_scST/seurat_slideseq2_dataset/s0_seurat_slideseq2_dataset.R | apply_in_scST/seurat_slideseq2_dataset/s1_runMLnet.R | apply_in_scST/seurat_slideseq2_dataset/s2_calculate_LRTG_activity.R | apply_in_scST/seurat_slideseq2_dataset/s3_calculate_LRTG_importance.R | apply_in_scST/seurat_slideseq2_dataset/s4_visiual_CCI.R | benchmark/OtherMethods/COMMOT/commot_main.py | benchmark/OtherMethods/NicheNet/NicheNet_main.R
BGI-Qingdao/GEM3D_toolkit	https://github.com/BGI-Qingdao/GEM3D_toolkit	analysis_or_method_code_candidate	S0096	10.1038/s41467-025-59070-0	An organ-wide spatiotemporal transcriptomic and cellular atlas of the regenerating zebrafish heart.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-grn-regulon;stereo-seq-spatial-programs	A tool to use stereo-seq GEM and ssDNA to generate single-cell and 3D spatial resolved transtriptomics data	gem3dtk/apply_alignment.py | gem3dtk/get_xml_matrix.py | gem3dtk/prepare_alignment_image.py | gemRtk/STOmics_seurat.only_gem2rds.R | gemtk/apply_registration.py | gemtk/draw_heatmap.py | gemtk/prepare_registration_heatmap.py | gemtk/prepare_registration_ssdna.py | gemtk/second_registration.py
SunXQlab/stMLnet	https://github.com/SunXQlab/stMLnet	analysis_or_method_code_candidate	S0143	10.1101/gr.279857.124	Dissecting multilayer cell-cell communications with signaling feedback loops from spatial transcriptomics data.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-grn-regulon;stereo-seq-spatial-programs	stMLnet: Dissecting spatial and multilayer cell-cell communications with stMLnet	R/run_cell_communication.R | R/visualize_cell_communication.R
gpenglab/STcomm	https://github.com/gpenglab/STcomm	low_signal_or_unclear	S0369	10.1038/s41467-023-40155-7	Three-dimensional molecular architecture of mouse organogenesis.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-grn-regulon;stereo-seq-spatial-programs		R/rctd4weights.R
deepomicslab/SPIDER-paper	https://github.com/deepomicslab/SPIDER-paper	low_signal_or_unclear	S0383	10.1038/s41467-025-62988-0	Finding spatially variable ligand-receptor interactions with functional support from downstream genes.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		
jinworks/CellChat	https://github.com/jinworks/CellChat	paper_analysis_code_candidate	S0347	10.1002/advs.202413124	Multiscale Dissection of Spatial Heterogeneity by Integrating Multi-Slice Spatial and Single-Cell Transcriptomics.	stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-publication-plotting;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	R toolkit for inference, visualization and analysis of cell-cell communication from single-cell and spatially resolved transcriptomics	R/CellChat-package.R | R/CellChat_class.R | R/visualization.R | tutorial/CellChat-vignette.Rmd | tutorial/CellChat_analysis_of_multiple_spatial_transcriptomics_datasets.Rmd | tutorial/CellChat_analysis_of_spatial_multiomics_data.Rmd | tutorial/CellChat_analysis_of_spatial_transcriptomics_data.Rmd | tutorial/FAQ_on_applying_CellChat_to_spatial_transcriptomics_data.Rmd | tutorial/Update-CellChatDB.Rmd
LieberInstitute/HumanPilot	https://github.com/LieberInstitute/HumanPilot	paper_analysis_code_candidate	S0421;S0438	10.1093/bib/bbaf316;10.1101/gr.280584.125	TriCLFF: a multi-modal feature fusion framework using contrastive learning for spatial domain identification.; Efficient integration of spatial omics data for joint domain detection, matching, and alignment with stMSA.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs;stereo-seq-cellbin-segmentation	Spatial Transcriptomics human DLPFC pilot study part of the spatialLIBD project	Analysis/Histology/code/segmentation.m | Analysis/Layer_Guesses/dlpfc_snRNAseq_annotation.R | Analysis/Layer_Guesses/layer_marker_genes_plots.R | Analysis/SpatialDE_clustering.Rmd | Analysis/SpatialDE_genes_analysis.Rmd | Analysis/SpatialDE_statistics.Rmd | Analysis/SpatialDE_subsampling_comparison.Rmd | Analysis/archive/SpatialDE_analyses/v1/Clustering_PCA_UMAP_marker_spatial_151673.Rmd | Analysis/archive/SpatialDE_analyses/v1/Comparison_SpatialDE_genes_151673.Rmd | Analysis/archive/SpatialDE_analyses/v2/Clustering_PCA_UMAP_SpatialDE_spatial.Rmd | Analysis/archive/SpatialDE_analyses/v2/Comparison_SpatialDE_genes_pooled.Rmd | Analysis/archive/SpatialDE_analyses/v3/SpatialDE_subsampling_comparison.Rmd | Analysis/check_clustering_layers.R | Analysis/check_clustering_layers_leo.R | Analysis/check_clustering_spots.R | Analysis/check_clustering_weighted.R | Analysis/collapse_clusters.R | Analysis/make_annotation_spreadsheet.R | Analysis/plot_spaceranger_kmeans.R | Analysis/sce_clustering_umap_spatial.R
QuKunLab/SpatialBenchmarking	https://github.com/QuKunLab/SpatialBenchmarking	paper_analysis_code_candidate	S0084;S0371;S0461	10.1038/s41467-023-36796-3;10.1038/s41467-023-43220-3;10.1371/journal.pcbi.1013354	Spatially informed clustering, integration, and deconvolution of spatial transcriptomics with GraphST.; SPACEL: deep learning-based characterization of spatial transcriptome architectures.; Improving cell-type composition inference in spatial transcriptomics with SpaDAMA.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs		BLAST_CelltypeDeconvolution.ipynb | Benchmarking/.ipynb_checkpoints/DeconvolutionSpot-checkpoint.py | Benchmarking/DeconvolutionSpot.py | Benchmarking/SpatialGenes.py | Codes/Deconvolution/Cell2location_pipeline.py | Codes/Deconvolution/DestVI_pipeline.py | Codes/Deconvolution/RCTD_pipeline.r | Codes/Deconvolution/SPOTlight_pipeline.r | Codes/Deconvolution/STRIDE_pipeline.sh | Codes/Deconvolution/Seurat_pipeline.r | Codes/Deconvolution/SpatialDWLS_pipeline.r | Codes/Deconvolution/Stereoscope_pipeline.py | Codes/Deconvolution/Tangram_pipeline.py | Codes/Impute/Seurat.r | Config.env.sh | FigureData/Figure2/RCodes/LIGER.r | FigureData/Figure2/RCodes/Seurat.r
wu-yc/scMetabolism	https://github.com/wu-yc/scMetabolism	method_tool_with_examples	S0053;S0071	10.1016/j.isci.2024.108941;10.1016/j.xcrm.2025.102140	Effects of flora deficiency on the structure and function of the large intestine.; Targeting mitochondrial complex I of CD177+ neutrophils alleviates lung ischemia-reperfusion injury.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-cell-type-interpretation;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-programs	Quantifying metabolism activity at the single-cell resolution	R/compute_metabolism_Seurat.R | R/visualize_metabolism.R
PaulingLiu/ROGUE	https://github.com/PaulingLiu/ROGUE	method_tool_with_examples	S0426	10.1093/bioinformatics/btae466	Single-cell and spatial multiomic inference of gene regulatory networks using SCRIPro.	stereo-seq-3d-reconstruction;stereo-seq-cell-cell-interaction;stereo-seq-cell-type-mapping;stereo-seq-developmental-trajectory;stereo-seq-publication-plotting;stereo-seq-quality-control-preprocessing;stereo-seq-spatial-communication;stereo-seq-spatial-domain-discovery;stereo-seq-spatial-grn-regulon;stereo-seq-spatial-programs	Assessing the purity of single cell population	scripts/Clustering.evaluation.Rmd | scripts/Cross.validation.visualization.R
